,Unnamed: 0_x,Unnamed: 0.1,date_implement,policy,metric_change,state,policy_type,Unnamed: 0_y,stateName,CEN_stateCode,CEN_Bachelor's Degree or Higher,CEN_Employment Rate,CEN_Hispanic or Latino (of any race),CEN_Median Household Income,CEN_Total Employer Establishments,CEN_Total Households,CEN_Total Housing Units,CEN_Total Population,CEN_Unnamed: 0,CEN_Unnamed: 0.1,CEN_Without Health Care Coverage,CP_0_diff,CP_1_diff,CP_2_diff,FD_adminAndFireResponse,FD_fireResponseOnly,FD_lessThan10kCitizens,FD_moreThan10kCitizens,FD_totalFireDepartments,HB_bed_For-Profit,HB_bed_Non-Profit,HB_bed_State/Local Government,HB_bed_Total,OB_Prevalence,S1_people_fully_vaccinated,S1_people_fully_vaccinated_per_hundred,S1_people_vaccinated,S1_people_vaccinated_per_hundred,S2_people_fully_vaccinated,S2_people_fully_vaccinated_per_hundred,S2_people_vaccinated,S2_people_vaccinated_per_hundred,S3_people_fully_vaccinated,S3_people_fully_vaccinated_per_hundred,S3_people_vaccinated,S3_people_vaccinated_per_hundred,S4_people_fully_vaccinated,S4_people_fully_vaccinated_per_hundred,S4_people_vaccinated,S4_people_vaccinated_per_hundred,SP_Governor Political Affiliation,SP_State Attorney General Political Affiliation,SP_State House Majority Political Affiliation,SP_State Senate Majority Political Affiliation
824,824,10,2020-06-07,C5_Close public transport,-1.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
825,825,11,2020-03-24,C6_Stay at home requirements,2.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
826,826,12,2020-05-01,C6_Stay at home requirements,-1.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
827,827,13,2020-03-16,C7_Restrictions on internal movement,1.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
828,828,14,2020-03-02,C8_International travel controls,3.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
829,829,15,2020-01-24,H1_Public information campaigns,1.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
830,830,16,2020-01-21,H2_Testing policy,1.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
831,831,17,2020-03-02,H2_Testing policy,-1.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
832,832,18,2020-01-21,H3_Contact tracing,1.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
833,833,19,2020-04-04,H6_Facial Coverings,1.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
834,834,20,2020-06-01,H6_Facial Coverings,-1.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
835,835,21,2020-12-11,H7_Vaccination policy,2.0,Oklahoma,0,35.0,Oklahoma,OK,26.2,57.6,471931.0,54449.0,93761.0,1495151.0,1746807.0,3959353.0,30.0,0.0,14.3,214.0,383.0,625.0,456.0,0.0,456.0,61.0,517.0,0.77,1.55,0.54,2.86,36.4,251032.0,6.34,572876.0,14.48,1260212.0,31.85,1571930.0,39.73,1670468.0,42.22,2041864.0,51.6,2012852.0,50.87,2416280.0,61.06,0.0,0.0,0.0,0.0
836,836,0,2020-03-13,C1_School closing,1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
837,837,1,2020-09-08,C1_School closing,-1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
838,838,2,2020-03-12,C2_Workplace closing,1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
839,839,3,2020-08-21,C2_Workplace closing,-1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
840,840,4,2020-03-15,C3_Cancel public events,1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
841,841,5,2020-03-16,C4_Restrictions on gatherings,3.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
842,842,6,2020-03-27,C4_Restrictions on gatherings,1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
843,843,7,2020-06-05,C4_Restrictions on gatherings,-1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
844,844,8,2020-03-27,C6_Stay at home requirements,2.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
845,845,9,2020-06-03,C6_Stay at home requirements,-1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
846,846,10,2020-07-31,C6_Stay at home requirements,1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
847,847,11,2020-03-16,C7_Restrictions on internal movement,1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
848,848,12,2020-05-05,C7_Restrictions on internal movement,-1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
849,849,13,2020-03-02,C8_International travel controls,3.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
850,850,14,2020-02-28,H1_Public information campaigns,1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
851,851,15,2020-01-21,H2_Testing policy,1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
852,852,16,2020-03-02,H2_Testing policy,-1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
853,853,17,2020-01-21,H3_Contact tracing,1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
854,854,18,2020-11-24,H3_Contact tracing,-1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
855,855,19,2020-04-04,H6_Facial Coverings,1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
856,856,20,2020-12-16,H7_Vaccination policy,1.0,Oregon,0,36.0,Oregon,OR,34.5,59.3,588757.0,67058.0,119074.0,1649352.0,1813747.0,4237256.0,31.0,0.0,7.2,224.0,358.0,624.0,251.0,0.0,251.0,62.0,313.0,0.06,1.38,0.22,1.65,28.1,289506.0,6.86,566952.0,13.44,1484308.0,35.19,2030348.0,48.14,2382454.0,56.49,2596102.0,61.55,2667323.0,63.24,2908539.0,68.96,1.0,1.0,1.0,1.0
857,857,0,2020-03-13,C1_School closing,2.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
858,858,1,2020-03-16,C1_School closing,1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
859,859,2,2020-08-17,C1_School closing,-1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
860,860,3,2020-03-12,C2_Workplace closing,1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
861,861,4,2020-04-20,C2_Workplace closing,-1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
862,862,5,2020-03-13,C3_Cancel public events,1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
863,863,6,2020-10-09,C3_Cancel public events,-1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
864,864,7,2020-03-23,C4_Restrictions on gatherings,4.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
865,865,8,2020-06-05,C4_Restrictions on gatherings,-1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
866,866,9,2020-07-16,C4_Restrictions on gatherings,1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
867,867,10,2020-03-23,C5_Close public transport,1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
868,868,11,2020-05-17,C5_Close public transport,-1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
869,869,12,2020-03-13,C6_Stay at home requirements,1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
870,870,13,2020-06-05,C6_Stay at home requirements,-1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
871,871,14,2020-03-13,C7_Restrictions on internal movement,1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
872,872,15,2020-03-02,C8_International travel controls,3.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
873,873,16,2020-02-03,H1_Public information campaigns,1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
874,874,17,2020-01-21,H2_Testing policy,1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
875,875,18,2020-01-21,H3_Contact tracing,1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
876,876,19,2020-04-03,H6_Facial Coverings,1.0,Pennsylvania,0,37.0,Pennsylvania,PA,32.3,60.0,1049615.0,63463.0,303224.0,5119249.0,5742828.0,13002700.0,38.0,0.0,5.8,125.0,366.0,659.0,1675.0,240.0,1915.0,292.0,2207.0,0.28,2.49,0.0,2.77,31.5,403898.0,3.15,1269266.0,9.91,4629086.0,36.16,6727935.0,52.55,6853123.0,53.53,8617751.0,67.32,7430988.0,58.05,10349983.0,80.85,1.0,1.0,0.0,0.0
